community	wavelength	absorbance
10000101	517	0.7623
10000101	518	0.7613
10000101	519	0.7583
10000101	520	0.7524
10000101	521	0.745
10000101	522	0.7368
10000101	523	0.7262
10000101	524	0.7134
10000101	525	0.7014
10000101	526	0.6902
10000101	527	0.6749
10000101	528	0.6613
10000101	529	0.6513
10000101	530	0.6403
10000101	531	0.6247
10000101	532	0.6124
10000101	533	0.6032
10000101	534	0.5927
10000101	535	0.5844
10000101	536	0.5781
10000101	537	0.5712
10000101	538	0.5665
10000101	539	0.5633
10000101	540	0.5613
10000101	541	0.5613
10000101	542	0.5622
10000101	543	0.564
10000101	544	0.5676
10000101	545	0.5728
10000101	546	0.5792
10000101	547	0.5837
10000101	548	0.5904
10000101	549	0.599
10000101	550	0.6072
10000101	551	0.6146
10000101	552	0.6213
10000101	553	0.6296
10000101	554	0.635
10000101	555	0.6402
10000101	556	0.6441
10000101	557	0.6454
10000101	558	0.646
10000101	559	0.6425
10000101	560	0.6389
10000101	561	0.6337
10000101	562	0.6238
10000101	563	0.612
10000101	564	0.6031
10000101	565	0.5914
10000101	566	0.5758
10000101	567	0.5634
10000101	568	0.5525
10000101	569	0.539
10000101	570	0.5248
10000101	571	0.5142
10000101	572	0.5044
10000101	573	0.4934
10000101	574	0.4842
10000101	575	0.4768
10000101	576	0.4684
10000101	577	0.4612
10000101	578	0.4551
10000101	579	0.4515
10000101	580	0.4468
10000101	581	0.4428
10000101	582	0.4408
10000101	583	0.4394
10000101	584	0.4382
10000101	585	0.438
10000101	586	0.4388
10000101	587	0.4407
10000101	588	0.4439
10000101	589	0.4467
10000101	590	0.4507
10000101	591	0.4561
10000101	592	0.4619
10000101	593	0.4688
10000101	594	0.4759
10000101	595	0.4838
10000101	596	0.4923
10000101	597	0.5005
10000101	598	0.5099
10000101	599	0.5202
10000101	600	0.532
10000101	601	0.5441
10000101	602	0.5554
10000101	603	0.5653
10000101	604	0.5761
10000101	605	0.588
10000101	606	0.6017
10000101	607	0.6141
10000101	608	0.624
10000101	609	0.6371
10000101	610	0.6498
10000101	611	0.6605
10000101	612	0.6716
10000101	613	0.6828
10000101	614	0.695
10000101	615	0.7054
10000101	616	0.7154
10000101	617	0.7246
10000101	618	0.7342
10000101	619	0.7439
10000101	620	0.7524
10000101	621	0.7592
10000101	622	0.7677
10000101	623	0.7744
10000101	624	0.78
10000101	625	0.7851
10000101	626	0.7884
10000101	627	0.7918
10000101	628	0.7926
10000101	629	0.7928
10000101	630	0.7926
10000101	631	0.7905
10000101	632	0.7858
10000101	633	0.7821
10000101	634	0.7767
10000101	635	0.7698
10000101	636	0.7617
10000101	637	0.7545
10000101	638	0.7441
10000101	639	0.7332
10000101	640	0.7229
10000101	641	0.713
10000101	642	0.7002
10000101	643	0.6863
10000101	644	0.6764
10000101	645	0.6641
10000101	646	0.65
10000101	647	0.6371
10000101	648	0.6264
10000101	649	0.6137
10000101	650	0.6011
10000101	651	0.5868
10000101	652	0.5752
10000101	653	0.567
10000101	654	0.5541
10000101	655	0.5383
10000101	656	0.5285
10000101	657	0.5199
10000101	658	0.5066
10000101	659	0.4961
10000101	660	0.4878
10000101	661	0.4791
10000101	662	0.4669
10000101	663	0.458
10000101	664	0.4506
10000101	665	0.4399
10000101	666	0.4301
10000101	667	0.4238
10000101	668	0.4167
10000101	669	0.4068
10000101	670	0.398
10000101	671	0.3933
10000101	672	0.3856
10000101	673	0.3786
10000101	674	0.3706
10000101	675	0.365
10000101	676	0.3603
10000101	677	0.3528
10000101	678	0.3469
10000101	679	0.3419
10000101	680	0.3366
10000101	681	0.3312
10000101	682	0.3264
10000101	683	0.3222
10000101	684	0.318
10000101	685	0.3134
10000101	686	0.3088
10000101	687	0.3068
10000101	688	0.3011
10000101	689	0.2974
10000101	690	0.293
10000101	691	0.2909
10000101	692	0.2874
10000101	693	0.2843
10000101	694	0.2802
10000101	695	0.2789
10000101	696	0.2756
10000101	697	0.2728
10000101	698	0.2698
10000101	699	0.2676
10000101	700	0.2659
10000101	701	0.2636
10000101	702	0.2615
10000101	703	0.2606
10000101	704	0.2594
10000101	705	0.2585
10000101	706	0.2566
10000101	707	0.2573
10000101	708	0.2564
10000101	709	0.2563
10000101	710	0.2561
10000101	711	0.2566
10000101	712	0.2568
10000101	713	0.2571
10000101	714	0.2583
10000101	715	0.2591
10000101	716	0.2599
10000101	717	0.2616
10000101	718	0.2626
10000101	719	0.263
10000101	720	0.2637
10000101	721	0.2651
10000101	722	0.2663
10000101	723	0.2667
10000101	724	0.2681
10000101	725	0.268
10000101	726	0.268
10000101	727	0.2672
10000101	728	0.2675
10000101	729	0.2658
10000101	730	0.2647
10000101	731	0.2643
10000101	732	0.2625
10000101	733	0.2615
10000101	734	0.2578
10000101	735	0.2568
10000101	736	0.2536
10000101	737	0.252
10000101	738	0.2484
10000101	739	0.247
10000101	740	0.2433
10000101	741	0.2406
10000101	742	0.2374
10000101	743	0.2335
10000101	744	0.2297
10000101	745	0.2281
10000101	746	0.2235
10000101	747	0.2206
10000101	748	0.2184
10000101	749	0.2158
10000101	750	0.2129
10000101	751	0.2088
10000101	752	0.2065
10000101	753	0.2051
10000101	754	0.2022
10000101	755	0.1995
10000101	756	0.1979
10000101	757	0.1964
10000101	758	0.1943
10000101	759	0.193
10000101	760	0.1906
10000101	761	0.1893
10000101	762	0.1877
10000101	763	0.1859
10000101	764	0.1844
10000101	765	0.1835
10000101	766	0.1829
10000101	767	0.1829
10000101	768	0.1829
10000101	769	0.1796
10000101	770	0.1797
10000101	771	0.1797
10000101	772	0.1781
10000101	773	0.1796
10000101	774	0.18
10000101	775	0.1784
10000101	776	0.1774
10000101	777	0.1785
10000101	778	0.1785
10000101	779	0.1763
10000101	780	0.1776
10000110	380	0.537
10000110	381	0.5334
10000110	382	0.5292
10000110	383	0.5245
10000110	384	0.5205
10000110	385	0.5173
10000110	386	0.5137
10000110	387	0.5099
10000110	388	0.5063
10000110	389	0.5032
10000110	390	0.499
10000110	391	0.4954
10000110	392	0.4924
10000110	393	0.4899
10000110	394	0.4875
10000110	395	0.4852
10000110	396	0.4842
10000110	397	0.4826
10000110	398	0.482
10000110	399	0.4813
10000110	400	0.4809
10000110	401	0.481
10000110	402	0.4809
10000110	403	0.4798
10000110	404	0.48
10000110	405	0.4791
10000110	406	0.4779
10000110	407	0.4762
10000110	408	0.4739
10000110	409	0.4702
10000110	410	0.4675
10000110	411	0.4629
10000110	412	0.4589
10000110	413	0.4536
10000110	414	0.4476
10000110	415	0.4421
10000110	416	0.4384
10000110	417	0.4337
10000110	418	0.4265
10000110	419	0.4217
10000110	420	0.4177
10000110	421	0.4132
10000110	422	0.4084
10000110	423	0.4035
10000110	424	0.4002
10000110	425	0.397
10000110	426	0.3921
10000110	427	0.3884
10000110	428	0.3855
10000110	429	0.3815
10000110	430	0.3776
10000110	431	0.3749
10000110	432	0.3709
10000110	433	0.3672
10000110	434	0.3639
10000110	435	0.3604
10000110	436	0.3576
10000110	437	0.355
10000110	438	0.3523
10000110	439	0.3507
10000110	440	0.3487
10000110	441	0.3466
10000110	442	0.3445
10000110	443	0.343
10000110	444	0.3413
10000110	445	0.3393
10000110	446	0.3378
10000110	447	0.3361
10000110	448	0.335
10000110	449	0.3337
10000110	450	0.332
10000110	451	0.3315
10000110	452	0.3297
10000110	453	0.3291
10000110	454	0.3281
10000110	455	0.327
10000110	456	0.3255
10000110	457	0.3239
10000110	458	0.3224
10000110	459	0.3203
10000110	460	0.3186
10000110	461	0.3171
10000110	462	0.3146
10000110	463	0.3131
10000110	464	0.3104
10000110	465	0.3076
10000110	466	0.3071
10000110	467	0.3056
10000110	468	0.304
10000110	469	0.303
10000110	470	0.3022
10000110	471	0.3022
10000110	472	0.3022
10000110	473	0.3021
10000110	474	0.3026
10000110	475	0.3031
10000110	476	0.3041
10000110	477	0.3046
10000110	478	0.3056
10000110	479	0.3067
10000110	480	0.3076
10000110	481	0.3087
10000110	482	0.3098
10000110	483	0.3109
10000110	484	0.3116
10000110	485	0.312
10000110	486	0.3127
10000110	487	0.3133
10000110	488	0.3136
10000110	489	0.3139
10000110	490	0.3139
10000110	491	0.3137
10000110	492	0.3137
10000110	493	0.3135
10000110	494	0.3136
10000110	495	0.3134
10000110	496	0.3134
10000110	497	0.3142
10000110	498	0.314
10000110	499	0.3149
10000110	500	0.3154
10000110	501	0.3173
10000110	502	0.3188
10000110	503	0.3197
10000110	504	0.3228
10000110	505	0.3252
10000110	506	0.3279
10000110	507	0.3312
10000110	508	0.3353
10000110	509	0.3381
10000110	510	0.3429
10000110	511	0.3446
10000110	512	0.3479
10000110	513	0.3518
10000110	514	0.3543
10000110	515	0.3563
10000110	516	0.3577
10000110	517	0.3583
10000110	518	0.3582
10000110	519	0.3578
10000110	520	0.3559
10000110	521	0.3536
10000110	522	0.3512
10000110	523	0.3476
10000110	524	0.3434
10000110	525	0.3394
10000110	526	0.3356
10000110	527	0.3305
10000110	528	0.3259
10000110	529	0.3222
10000110	530	0.3187
10000110	531	0.3139
10000110	532	0.3096
10000110	533	0.3064
10000110	534	0.3035
10000110	535	0.3011
10000110	536	0.2992
10000110	537	0.2977
10000110	538	0.297
10000110	539	0.2968
10000110	540	0.2972
10000110	541	0.2982
10000110	542	0.2997
10000110	543	0.302
10000110	544	0.3043
10000110	545	0.3077
10000110	546	0.3121
10000110	547	0.3159
10000110	548	0.3197
10000110	549	0.3258
10000110	550	0.3309
10000110	551	0.336
10000110	552	0.3416
10000110	553	0.3475
10000110	554	0.3523
10000110	555	0.3573
10000110	556	0.3616
10000110	557	0.3659
10000110	558	0.3696
10000110	559	0.3726
10000110	560	0.3747
10000110	561	0.3757
10000110	562	0.3767
10000110	563	0.3782
10000110	564	0.378
10000110	565	0.3776
10000110	566	0.3773
10000110	567	0.3769
10000110	568	0.3762
10000110	569	0.3757
10000110	570	0.3762
10000110	571	0.376
10000110	572	0.377
10000110	573	0.3783
10000110	574	0.3798
10000110	575	0.3816
10000110	576	0.3835
10000110	577	0.3857
10000110	578	0.3892
10000110	579	0.3928
10000110	580	0.3963
10000110	581	0.4017
10000110	582	0.4045
10000110	583	0.4091
10000110	584	0.4157
10000110	585	0.4228
10000110	586	0.4281
10000110	587	0.4344
10000110	588	0.444
10000110	589	0.4513
10000110	590	0.4599
10000110	591	0.4704
10000110	592	0.4809
10000110	593	0.4915
10000110	594	0.5024
10000110	595	0.5145
10000110	596	0.5281
10000110	597	0.5403
10000110	598	0.5524
10000110	599	0.5684
10000110	600	0.5841
10000110	601	0.6014
10000110	602	0.6192
10000110	603	0.6353
10000110	604	0.6512
10000110	605	0.6677
10000110	606	0.6894
10000110	607	0.7074
10000110	608	0.7236
10000110	609	0.7447
10000110	610	0.7676
10000110	611	0.7826
10000110	612	0.8002
10000110	613	0.822
10000110	614	0.8406
10000110	615	0.8593
10000110	616	0.8752
10000110	617	0.8931
10000110	618	0.9092
10000110	619	0.9263
10000110	620	0.9418
10000110	621	0.9566
10000110	622	0.9707
10000110	623	0.9829
10000110	624	0.9924
10000110	625	1.0034
10000110	626	1.01
10000110	627	1.0154
10000110	628	1.0195
10000110	629	1.0206
10000110	630	1.0192
10000110	631	1.0166
10000110	632	1.0092
10000110	633	1.0014
10000110	634	0.9919
10000110	635	0.9784
10000110	636	0.9629
10000110	637	0.9494
10000110	638	0.9306
10000110	639	0.9105
10000110	640	0.8917
10000110	641	0.8726
10000110	642	0.8487
10000110	643	0.826
10000110	644	0.8061
10000110	645	0.7847
10000110	646	0.7598
10000110	647	0.7345
10000110	648	0.7157
10000110	649	0.6949
10000110	650	0.6723
10000110	651	0.6483
10000110	652	0.6297
10000110	653	0.6158
10000110	654	0.5933
10000110	655	0.5698
10000110	656	0.5541
10000110	657	0.5413
10000110	658	0.5216
10000110	659	0.5052
10000110	660	0.4937
10000110	661	0.4807
10000110	662	0.4641
10000110	663	0.452
10000110	664	0.4408
10000110	665	0.4291
10000110	666	0.4148
10000110	667	0.407
10000110	668	0.3975
10000110	669	0.3866
10000110	670	0.3764
10000110	671	0.3697
10000110	672	0.3606
10000110	673	0.3525
10000110	674	0.343
10000110	675	0.3376
10000110	676	0.3321
10000110	677	0.3229
10000110	678	0.3164
10000110	679	0.3111
10000110	680	0.3049
10000110	681	0.2999
10000110	682	0.2946
10000110	683	0.29
10000110	684	0.2853
10000110	685	0.2798
10000110	686	0.2762
10000110	687	0.2719
10000110	688	0.2683
10000110	689	0.2637
10000110	690	0.2598
10000110	691	0.2574
10000110	692	0.2525
10000110	693	0.2511
10000110	694	0.2473
10000110	695	0.2448
10000110	696	0.2423
10000110	697	0.2397
10000110	698	0.2364
10000110	699	0.2348
10000110	700	0.2334
10000110	701	0.2306
10000110	702	0.2289
10000110	703	0.2275
10000110	704	0.2269
10000110	705	0.2258
10000110	706	0.2241
10000110	707	0.2238
10000110	708	0.2239
10000110	709	0.2234
10000110	710	0.2238
10000110	711	0.2237
10000110	712	0.2237
10000110	713	0.2249
10000110	714	0.2257
10000110	715	0.2272
10000110	716	0.228
10000110	717	0.2292
10000110	718	0.2303
10000110	719	0.2309
10000110	720	0.2317
10000110	721	0.2325
10000110	722	0.2339
10000110	723	0.2347
10000110	724	0.2357
10000110	725	0.2358
10000110	726	0.2357
10000110	727	0.2346
10000110	728	0.2347
10000110	729	0.2345
10000110	730	0.2328
10000110	731	0.2322
10000110	732	0.2308
10000110	733	0.2288
10000110	734	0.227
10000110	735	0.2247
10000110	736	0.2232
10000110	737	0.2197
10000110	738	0.2177
10000110	739	0.2162
10000110	740	0.2128
10000110	741	0.2104
10000110	742	0.2073
10000110	743	0.2038
10000110	744	0.2013
10000110	745	0.199
10000110	746	0.195
10000110	747	0.1921
10000110	748	0.1897
10000110	749	0.1871
10000110	750	0.1837
10000110	751	0.1809
10000110	752	0.1783
10000110	753	0.1763
10000110	754	0.1738
10000110	755	0.1728
10000110	756	0.1704
10000110	757	0.1686
10000110	758	0.1669
10000110	759	0.166
10000110	760	0.1656
10000110	761	0.1631
10000110	762	0.161
10000110	763	0.1601
10000110	764	0.1591
10000110	765	0.158
10000110	766	0.1569
10000110	767	0.1566
10000110	768	0.1559
10000110	769	0.1545
10000110	770	0.1537
10000110	771	0.1545
10000110	772	0.1533
10000110	773	0.1538
10000110	774	0.1529
10000110	775	0.1523
10000110	776	0.1519
10000110	777	0.1525
10000110	778	0.1537
10000110	779	0.1513
10000110	780	0.1509
10001001	380	0.4838
10001001	381	0.4771
10001001	382	0.4707
10001001	383	0.4633
10001001	384	0.4566
10001001	385	0.4501
10001001	386	0.4435
10001001	387	0.4387
10001001	388	0.4328
10001001	389	0.4278
10001001	390	0.4225
10001001	391	0.4175
10001001	392	0.4134
10001001	393	0.4107
10001001	394	0.4082
10001001	395	0.406
10001001	396	0.4052
10001001	397	0.4046
10001001	398	0.4043
10001001	399	0.4043
10001001	400	0.4052
10001001	401	0.4059
10001001	402	0.4076
10001001	403	0.408
10001001	404	0.4089
10001001	405	0.4092
10001001	406	0.4097
10001001	407	0.4092
10001001	408	0.4086
10001001	409	0.4074
10001001	410	0.4066
10001001	411	0.4055
10001001	412	0.4042
10001001	413	0.4026
10001001	414	0.4011
10001001	415	0.3999
10001001	416	0.3991
10001001	417	0.3985
10001001	418	0.3976
10001001	419	0.3976
10001001	420	0.3975
10001001	421	0.3973
10001001	422	0.3978
10001001	423	0.3981
10001001	424	0.3988
10001001	425	0.399
10001001	426	0.4002
10001001	427	0.4004
10001001	428	0.4009
10001001	429	0.402
10001001	430	0.4021
10001001	431	0.4025
10001001	432	0.4027
10001001	433	0.4026
10001001	434	0.4036
10001001	435	0.4039
10001001	436	0.4042
10001001	437	0.4052
10001001	438	0.4068
10001001	439	0.4079
10001001	440	0.4095
10001001	441	0.4119
10001001	442	0.4147
10001001	443	0.4172
10001001	444	0.4207
10001001	445	0.4246
10001001	446	0.4292
10001001	447	0.4322
10001001	448	0.4372
10001001	449	0.4419
10001001	450	0.4462
10001001	451	0.4505
10001001	452	0.4558
10001001	453	0.46
10001001	454	0.464
10001001	455	0.4684
10001001	456	0.4732
10001001	457	0.477
10001001	458	0.4804
10001001	459	0.4846
10001001	460	0.4878
10001001	461	0.4907
10001001	462	0.4939
10001001	463	0.4962
10001001	464	0.5009
10001001	465	0.5042
10001001	466	0.5075
10001001	467	0.5114
10001001	468	0.5162
10001001	469	0.5215
10001001	470	0.5259
10001001	471	0.5318
10001001	472	0.5391
10001001	473	0.5463
10001001	474	0.5526
10001001	475	0.5602
10001001	476	0.5713
10001001	477	0.5778
10001001	478	0.5861
10001001	479	0.5969
10001001	480	0.6067
10001001	481	0.6152
10001001	482	0.6247
10001001	483	0.634
10001001	484	0.641
10001001	485	0.6469
10001001	486	0.6554
10001001	487	0.661
10001001	488	0.6689
10001001	489	0.6756
10001001	490	0.6818
10001001	491	0.688
10001001	492	0.6924
10001001	493	0.6969
10001001	494	0.7028
10001001	495	0.7087
10001001	496	0.7147
10001001	497	0.7204
10001001	498	0.7253
10001001	499	0.7327
10001001	500	0.7407
10001001	501	0.7487
10001001	502	0.7578
10001001	503	0.7678
10001001	504	0.7791
10001001	505	0.7912
10001001	506	0.8028
10001001	507	0.8158
10001001	508	0.8312
10001001	509	0.8441
10001001	510	0.8613
10001001	511	0.87
10001001	512	0.8843
10001001	513	0.9
10001001	514	0.9119
10001001	515	0.9193
10001001	516	0.928
10001001	517	0.9356
10001001	518	0.9401
10001001	519	0.9416
10001001	520	0.9416
10001001	521	0.9391
10001001	522	0.9346
10001001	523	0.9289
10001001	524	0.9189
10001001	525	0.9098
10001001	526	0.9005
10001001	527	0.8875
10001001	528	0.875
10001001	529	0.8659
10001001	530	0.8547
10001001	531	0.8402
10001001	532	0.827
10001001	533	0.8169
10001001	534	0.8055
10001001	535	0.7976
10001001	536	0.7898
10001001	537	0.7815
10001001	538	0.775
10001001	539	0.7696
10001001	540	0.7663
10001001	541	0.7646
10001001	542	0.7638
10001001	543	0.7643
10001001	544	0.7661
10001001	545	0.769
10001001	546	0.774
10001001	547	0.7779
10001001	548	0.7831
10001001	549	0.7917
10001001	550	0.7981
10001001	551	0.8047
10001001	552	0.8121
10001001	553	0.8196
10001001	554	0.825
10001001	555	0.8304
10001001	556	0.8337
10001001	557	0.8352
10001001	558	0.8347
10001001	559	0.8311
10001001	560	0.8273
10001001	561	0.8205
10001001	562	0.8084
10001001	563	0.7935
10001001	564	0.7821
10001001	565	0.7664
10001001	566	0.7467
10001001	567	0.7295
10001001	568	0.7134
10001001	569	0.6939
10001001	570	0.673
10001001	571	0.6566
10001001	572	0.6402
10001001	573	0.6209
10001001	574	0.6048
10001001	575	0.5891
10001001	576	0.5749
10001001	577	0.5598
10001001	578	0.5424
10001001	579	0.5301
10001001	580	0.5168
10001001	581	0.502
10001001	582	0.4935
10001001	583	0.4822
10001001	584	0.4675
10001001	585	0.4578
10001001	586	0.4484
10001001	587	0.4389
10001001	588	0.4293
10001001	589	0.4226
10001001	590	0.4154
10001001	591	0.408
10001001	592	0.4023
10001001	593	0.3976
10001001	594	0.3928
10001001	595	0.3892
10001001	596	0.3857
10001001	597	0.3833
10001001	598	0.3826
10001001	599	0.3817
10001001	600	0.3821
10001001	601	0.3826
10001001	602	0.3843
10001001	603	0.3865
10001001	604	0.3889
10001001	605	0.3929
10001001	606	0.3988
10001001	607	0.4036
10001001	608	0.4084
10001001	609	0.4159
10001001	610	0.424
10001001	611	0.4308
10001001	612	0.4387
10001001	613	0.4485
10001001	614	0.4573
10001001	615	0.4666
10001001	616	0.4752
10001001	617	0.4842
10001001	618	0.4924
10001001	619	0.5025
10001001	620	0.5102
10001001	621	0.5176
10001001	622	0.5256
10001001	623	0.5334
10001001	624	0.538
10001001	625	0.5429
10001001	626	0.5458
10001001	627	0.5481
10001001	628	0.548
10001001	629	0.5479
10001001	630	0.5453
10001001	631	0.5405
10001001	632	0.5339
10001001	633	0.5279
10001001	634	0.5197
10001001	635	0.5091
10001001	636	0.4971
10001001	637	0.487
10001001	638	0.4731
10001001	639	0.458
10001001	640	0.4435
10001001	641	0.4308
10001001	642	0.4156
10001001	643	0.3976
10001001	644	0.3834
10001001	645	0.3686
10001001	646	0.3506
10001001	647	0.3352
10001001	648	0.3222
10001001	649	0.3085
10001001	650	0.2934
10001001	651	0.2778
10001001	652	0.2649
10001001	653	0.2582
10001001	654	0.2442
10001001	655	0.2294
10001001	656	0.2212
10001001	657	0.2121
10001001	658	0.2018
10001001	659	0.1929
10001001	660	0.1869
10001001	661	0.1805
10001001	662	0.1725
10001001	663	0.167
10001001	664	0.1618
10001001	665	0.1558
10001001	666	0.1499
10001001	667	0.1462
10001001	668	0.1427
10001001	669	0.1376
10001001	670	0.1342
10001001	671	0.1314
10001001	672	0.128
10001001	673	0.1255
10001001	674	0.1217
10001001	675	0.1196
10001001	676	0.1177
10001001	677	0.1152
10001001	678	0.1128
10001001	679	0.1109
10001001	680	0.1084
10001001	681	0.1077
10001001	682	0.106
10001001	683	0.1041
10001001	684	0.1041
10001001	685	0.1019
10001001	686	0.1008
10001001	687	0.0998
10001001	688	0.0988
10001001	689	0.0971
10001001	690	0.0958
10001001	691	0.0959
10001001	692	0.0944
10001001	693	0.0933
10001001	694	0.0925
10001001	695	0.0928
10001001	696	0.0918
10001001	697	0.0907
10001001	698	0.0897
10001001	699	0.0898
10001001	700	0.0894
10001001	701	0.0892
10001001	702	0.0874
10001001	703	0.0873
10001001	704	0.0868
10001001	705	0.0868
10001001	706	0.0855
10001001	707	0.0854
10001001	708	0.0857
10001001	709	0.0848
10001001	710	0.0844
10001001	711	0.0837
10001001	712	0.0834
10001001	713	0.0828
10001001	714	0.0824
10001001	715	0.0824
10001001	716	0.0817
10001001	717	0.0817
10001001	718	0.0814
10001001	719	0.0811
10001001	720	0.0806
10001001	721	0.0803
10001001	722	0.0794
10001001	723	0.0792
10001001	724	0.0791
10001001	725	0.0791
10001001	726	0.0786
10001001	727	0.0779
10001001	728	0.0777
10001001	729	0.0774
10001001	730	0.0769
10001001	731	0.0777
10001001	732	0.0765
10001001	733	0.0771
10001001	734	0.0757
10001001	735	0.0757
10001001	736	0.0765
10001001	737	0.0757
10001001	738	0.075
10001001	739	0.0762
10001001	740	0.0744
10001001	741	0.0755
10001001	742	0.0751
10001001	743	0.0734
10001001	744	0.0733
10001001	745	0.0741
10001001	746	0.0733
10001001	747	0.0734
10001001	748	0.0722
10001001	749	0.0722
10001001	750	0.0722
10001001	751	0.0703
10001001	752	0.0713
10001001	753	0.0715
10001001	754	0.0704
10001001	755	0.0698
10001001	756	0.0709
10001001	757	0.0706
10001001	758	0.0704
10001001	759	0.0714
10001001	760	0.0705
10001001	761	0.0703
10001001	762	0.0688
10001001	763	0.0686
10001001	764	0.0691
10001001	765	0.0685
10001001	766	0.0691
10001001	767	0.0692
10001001	768	0.0692
10001001	769	0.0687
10001001	770	0.0688
10001001	771	0.0684
10001001	772	0.067
10001001	773	0.0678
10001001	774	0.0671
10001001	775	0.0678
10001001	776	0.0675
10001001	777	0.0674
10001001	778	0.0672
10001001	779	0.0659
10001001	780	0.0656
10001010	380	0.3775
10001010	381	0.3733
10001010	382	0.3696
10001010	383	0.3648
10001010	384	0.3601
10001010	385	0.3563
10001010	386	0.3517
10001010	387	0.3476
10001010	388	0.3434
10001010	389	0.3397
10001010	390	0.3357
10001010	391	0.3318
10001010	392	0.3291
10001010	393	0.327
10001010	394	0.3249
10001010	395	0.3233
10001010	396	0.3225
10001010	397	0.3222
10001010	398	0.3223
10001010	399	0.3223
10001010	400	0.3235
10001010	401	0.3242
10001010	402	0.3257
10001010	403	0.3262
10001010	404	0.3273
10001010	405	0.3276
10001010	406	0.3279
10001010	407	0.3274
10001010	408	0.3266
10001010	409	0.3246
10001010	410	0.3228
10001010	411	0.3205
10001010	412	0.3177
10001010	413	0.3144
10001010	414	0.3102
10001010	415	0.3057
10001010	416	0.3034
10001010	417	0.2997
10001010	418	0.2947
10001010	419	0.2913
10001010	420	0.2882
10001010	421	0.285
10001010	422	0.2819
10001010	423	0.2785
10001010	424	0.2762
10001010	425	0.2739
10001010	426	0.2713
10001010	427	0.2691
10001010	428	0.2672
10001010	429	0.2654
10001010	430	0.2636
10001010	431	0.2617
10001010	432	0.2604
10001010	433	0.2585
10001010	434	0.2574
10001010	435	0.2561
10001010	436	0.255
10001010	437	0.2543
10001010	438	0.2539
10001010	439	0.2536
10001010	440	0.2534
10001010	441	0.2536
10001010	442	0.2537
10001010	443	0.2538
10001010	444	0.2549
10001010	445	0.2561
10001010	446	0.2575
10001010	447	0.2586
10001010	448	0.2601
10001010	449	0.2618
10001010	450	0.2629
10001010	451	0.2646
10001010	452	0.2664
10001010	453	0.2678
10001010	454	0.2694
10001010	455	0.271
10001010	456	0.273
10001010	457	0.2744
10001010	458	0.2757
10001010	459	0.2772
10001010	460	0.279
10001010	461	0.2803
10001010	462	0.2814
10001010	463	0.2829
10001010	464	0.2847
10001010	465	0.2859
10001010	466	0.2878
10001010	467	0.2891
10001010	468	0.2915
10001010	469	0.2936
10001010	470	0.2956
10001010	471	0.2986
10001010	472	0.3018
10001010	473	0.3056
10001010	474	0.3081
10001010	475	0.312
10001010	476	0.3179
10001010	477	0.3212
10001010	478	0.3251
10001010	479	0.3314
10001010	480	0.3364
10001010	481	0.3413
10001010	482	0.3475
10001010	483	0.3535
10001010	484	0.3576
10001010	485	0.3612
10001010	486	0.3681
10001010	487	0.3736
10001010	488	0.3793
10001010	489	0.3847
10001010	490	0.3898
10001010	491	0.3959
10001010	492	0.4014
10001010	493	0.4056
10001010	494	0.4115
10001010	495	0.4168
10001010	496	0.4231
10001010	497	0.4296
10001010	498	0.4348
10001010	499	0.4409
10001010	500	0.4482
10001010	501	0.455
10001010	502	0.4621
10001010	503	0.4695
10001010	504	0.4784
10001010	505	0.4866
10001010	506	0.4948
10001010	507	0.5043
10001010	508	0.5153
10001010	509	0.5249
10001010	510	0.537
10001010	511	0.545
10001010	512	0.5562
10001010	513	0.5696
10001010	514	0.5808
10001010	515	0.5889
10001010	516	0.5999
10001010	517	0.6116
10001010	518	0.6191
10001010	519	0.6251
10001010	520	0.6326
10001010	521	0.6386
10001010	522	0.6418
10001010	523	0.6454
10001010	524	0.6477
10001010	525	0.6482
10001010	526	0.6486
10001010	527	0.6475
10001010	528	0.6454
10001010	529	0.6439
10001010	530	0.6419
10001010	531	0.6379
10001010	532	0.6342
10001010	533	0.6316
10001010	534	0.6282
10001010	535	0.6248
10001010	536	0.6224
10001010	537	0.6191
10001010	538	0.6161
10001010	539	0.6141
10001010	540	0.6114
10001010	541	0.6103
10001010	542	0.6097
10001010	543	0.6094
10001010	544	0.6094
10001010	545	0.6102
10001010	546	0.6122
10001010	547	0.6144
10001010	548	0.6162
10001010	549	0.6204
10001010	550	0.6249
10001010	551	0.6289
10001010	552	0.634
10001010	553	0.6401
10001010	554	0.6451
10001010	555	0.6504
10001010	556	0.6561
10001010	557	0.6607
10001010	558	0.6653
10001010	559	0.6695
10001010	560	0.6706
10001010	561	0.6718
10001010	562	0.6722
10001010	563	0.6712
10001010	564	0.6688
10001010	565	0.6661
10001010	566	0.6609
10001010	567	0.6562
10001010	568	0.651
10001010	569	0.6451
10001010	570	0.6375
10001010	571	0.6317
10001010	572	0.6257
10001010	573	0.6191
10001010	574	0.6118
10001010	575	0.6053
10001010	576	0.5993
10001010	577	0.5915
10001010	578	0.5834
10001010	579	0.5787
10001010	580	0.5717
10001010	581	0.5625
10001010	582	0.558
10001010	583	0.5513
10001010	584	0.5428
10001010	585	0.5367
10001010	586	0.5321
10001010	587	0.526
10001010	588	0.5202
10001010	589	0.5163
10001010	590	0.5131
10001010	591	0.5099
10001010	592	0.5067
10001010	593	0.5052
10001010	594	0.5036
